timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,volume_delta
2024-12-02 16:00:00,97048.01000000,97356.69000000,96000.00000000,96167.46000000,2585.99366000,1733158799999,250051000.65250890,484767,1158.77226,112063332.2704301,0,-112062173.49817011
2024-12-02 17:00:00,96167.45000000,96573.00000000,94395.00000000,94604.03000000,3311.66979000,1733162399999,316154122.61617740,584493,1437.768,137321558.1362815,0,-137320120.36828148
2024-12-02 18:00:00,94604.03000000,95839.44000000,94488.00000000,95646.14000000,1728.47693000,1733165999999,164758178.41137260,353727,913.22837,87039976.3913841,0,-87039063.1630141
2024-12-02 19:00:00,95646.13000000,95856.40000000,95157.12000000,95816.00000000,1170.85264000,1733169599999,111812938.73052880,241518,579.24804,55324588.9467955,0,-55324009.6987555
2024-12-02 20:00:00,95816.01000000,96327.87000000,95451.33000000,95666.66000000,1146.95152000,1733173199999,110031986.66119830,241865,538.05199,51612214.8445317,0,-51611676.7925417
2024-12-02 21:00:00,95666.66000000,95754.64000000,95345.05000000,95406.88000000,775.05733000,1733176799999,74048934.26086540,235268,381.39681,36438501.8655769,0,-36438120.4687669
2024-12-02 22:00:00,95406.88000000,95529.34000000,95112.01000000,95372.00000000,824.11254000,1733180399999,78586369.13924850,147393,485.55313,46301508.8212563,0,-46301023.2681263
2024-12-02 23:00:00,95372.00000000,95869.28000000,95328.00000000,95840.62000000,1046.61897000,1733183999999,100087414.97859980,128737,721.49751,68995608.6653011,0,-68994887.1677911
2024-12-03 00:00:00,95840.61000000,96105.26000000,95680.00000000,95804.03000000,1319.66771000,1733187599999,126545694.47488220,185403,754.6937,72371970.9117927,0,-72371216.2180927
2024-12-03 01:00:00,95804.04000000,95920.64000000,95454.54000000,95524.08000000,758.47935000,1733191199999,72557510.56748280,159258,321.84315,30787042.5360356,0,-30786720.6928856
2024-12-03 02:00:00,95524.08000000,96305.52000000,95400.00000000,96035.49000000,1027.42213000,1733194799999,98535745.41817810,141327,505.41444,48466741.7492788,0,-48466236.3348388
2024-12-03 03:00:00,96035.48000000,96210.42000000,95916.02000000,96079.36000000,565.82005000,1733198399999,54358176.15279120,88682,295.326,28370294.1447395,0,-28369998.8187395
2024-12-03 04:00:00,96079.36000000,96220.00000000,95900.00000000,95920.64000000,580.79822000,1733201999999,55794173.46362350,92214,241.09,23159062.8771532,0,-23158821.7871532
2024-12-03 05:00:00,95920.64000000,96168.00000000,95848.36000000,96155.18000000,572.94235000,1733205599999,55014852.29975280,74677,272.18692,26139358.9983911,0,-26139086.8114711
2024-12-03 06:00:00,96155.17000000,96238.10000000,95522.44000000,95632.22000000,1057.77004000,1733209199999,101502271.40403800,152659,403.17324,38676862.0981343,0,-38676458.9248943
2024-12-03 07:00:00,95632.22000000,95721.95000000,95277.35000000,95550.00000000,1298.94713000,1733212799999,124058226.17476870,281673,536.83187,51273041.776695,0,-51272504.944825
2024-12-03 08:00:00,95550.00000000,95662.94000000,95305.95000000,95528.00000000,816.04704000,1733216399999,77916306.09398940,125077,355.15754,33913488.5886465,0,-33913133.4311065
2024-12-03 09:00:00,95528.00000000,95539.69000000,95158.00000000,95256.01000000,767.73327000,1733219999999,73143750.90824730,109904,313.76341,29892440.8806545,0,-29892127.1172445
2024-12-03 10:00:00,95256.00000000,95482.63000000,94641.93000000,94697.90000000,1328.43580000,1733223599999,126297104.59336460,160733,547.36499,52031123.6281485,0,-52030576.2631585
2024-12-03 11:00:00,94697.90000000,95033.99000000,94595.38000000,94988.01000000,1144.27280000,1733227199999,108491002.71266940,234822,633.49734,60063771.2014258,0,-60063137.7040858
2024-12-03 12:00:00,94988.00000000,95005.67000000,94679.51000000,94813.58000000,959.39741000,1733230799999,90995921.14276780,186972,453.02965,42969178.3135228,0,-42968725.2838728
2024-12-03 13:00:00,94813.59000000,94871.23000000,93670.00000000,93715.98000000,3416.93540000,1733234399999,322128078.52200090,426040,1480.22512,139530267.8503606,0,-139528787.6252406
2024-12-03 14:00:00,93715.98000000,95448.97000000,93578.17000000,95235.25000000,5054.59198000,1733237999999,476772710.75259730,621474,2738.77928,258354559.5663689,0,-258351820.7870889
2024-12-03 15:00:00,95235.25000000,96250.00000000,95100.36000000,95682.54000000,4112.15370000,1733241599999,393837213.68256620,552441,2036.61488,195084160.1608886,0,-195082123.54600862
2024-12-03 16:00:00,95682.54000000,96169.99000000,94860.00000000,95112.00000000,2102.60918000,1733245199999,201011101.03502120,351169,976.71221,93389751.1803176,0,-93388774.4681076
2024-12-03 17:00:00,95112.00000000,95900.00000000,94882.83000000,95828.00000000,1569.70182000,1733248799999,149602437.51307090,332551,836.09421,79700784.5717909,0,-79699948.4775809
2024-12-03 18:00:00,95828.01000000,95828.01000000,95270.20000000,95481.15000000,1039.50620000,1733252399999,99324242.18953160,200133,486.33032,46463928.7687267,0,-46463442.4384067
2024-12-03 19:00:00,95481.15000000,95500.00000000,94939.77000000,95428.60000000,1225.15604000,1733255999999,116676329.07675810,221124,632.03221,60185494.6899725,0,-60184862.6577625
2024-12-03 20:00:00,95428.61000000,95680.00000000,95272.50000000,95615.06000000,1517.38179000,1733259599999,144943404.99848990,177160,843.87071,80598708.7814158,0,-80597864.9107058
2024-12-03 21:00:00,95615.06000000,96100.00000000,95545.82000000,96000.00000000,1544.87685000,1733263199999,148124532.78339900,183592,716.2351,68674478.2787907,0,-68673762.0436907
2024-12-03 22:00:00,96000.01000000,96140.01000000,95644.44000000,96117.76000000,1005.40430000,1733266799999,96458182.24286790,129467,477.73425,45834134.314734,0,-45833656.580483995
2024-12-03 23:00:00,96117.76000000,96124.28000000,95811.31000000,95849.69000000,1041.27227000,1733270399999,99906573.81579730,173160,481.11113,46160057.307611,0,-46159576.196481004
2024-12-04 00:00:00,95849.69000000,96027.35000000,95572.18000000,95746.42000000,1163.38095000,1733273999999,111477371.62502670,204875,553.9438,53075845.6434941,0,-53075291.6996941
2024-12-04 01:00:00,95746.41000000,96614.16000000,95449.98000000,96216.00000000,1710.49995000,1733277599999,164215154.45075170,283162,925.98118,88923891.2865655,0,-88922965.3053855
2024-12-04 02:00:00,96216.00000000,96223.34000000,95224.17000000,95788.00000000,1285.02700000,1733281199999,122907759.19071970,279427,574.60238,54944502.9034989,0,-54943928.3011189
2024-12-04 03:00:00,95788.01000000,95896.00000000,95548.75000000,95770.32000000,629.40058000,1733284799999,60266760.15907420,84317,274.66209,26294855.3892822,0,-26294580.7271922
2024-12-04 04:00:00,95770.32000000,96050.10000000,95717.54000000,96024.80000000,676.25556000,1733288399999,64829111.32888360,95613,346.57331,33223721.8673566,0,-33223375.2940466
2024-12-04 05:00:00,96024.80000000,96480.23000000,96016.68000000,96480.22000000,743.85498000,1733291999999,71608374.11855510,126084,361.07933,34758635.1599439,0,-34758274.0806139
2024-12-04 06:00:00,96480.22000000,96714.41000000,96279.80000000,96539.68000000,1201.55961000,1733295599999,115978118.25976430,194956,523.1303,50491425.6839068,0,-50490902.5536068
2024-12-04 07:00:00,96539.69000000,96702.79000000,96404.54000000,96588.81000000,985.76728000,1733299199999,95165108.49555510,151240,479.35591,46275931.7816415,0,-46275452.425731495
2024-12-04 08:00:00,96588.81000000,96810.12000000,96524.40000000,96687.53000000,965.59916000,1733302799999,93364632.97325350,128511,449.00988,43415629.7070808,0,-43415180.6972008
2024-12-04 09:00:00,96687.53000000,96950.00000000,96661.53000000,96815.78000000,1046.92043000,1733306399999,101381231.33973780,170828,474.41651,45938877.4406395,0,-45938403.0241295
2024-12-04 10:00:00,96815.78000000,96836.10000000,96430.00000000,96512.00000000,875.05140000,1733309999999,84554772.91710850,132688,327.01672,31603619.1813855,0,-31603292.164665498
2024-12-04 11:00:00,96511.99000000,96512.00000000,96172.00000000,96190.41000000,892.53931000,1733313599999,86001314.81011110,131770,434.70961,41887288.7299291,0,-41886854.0203191
2024-12-04 12:00:00,96190.41000000,96277.71000000,95684.67000000,95967.98000000,1153.84025000,1733317199999,110710076.70711400,279197,536.44517,51471832.0030078,0,-51471295.5578378
2024-12-04 13:00:00,95967.98000000,96011.61000000,95352.41000000,95665.51000000,1444.66410000,1733320799999,138224770.89340660,296186,663.63118,63500960.0791933,0,-63500296.4480133
2024-12-04 14:00:00,95665.51000000,96560.00000000,95456.37000000,95822.99000000,2471.04588000,1733324399999,237185281.89500070,464183,1239.0669,118953507.4860862,0,-118952268.4191862
2024-12-04 15:00:00,95822.99000000,96386.20000000,95411.47000000,95742.81000000,2889.64076000,1733327999999,277215746.27774710,551132,1427.58104,136967219.1013553,0,-136965791.52031532
2024-12-04 16:00:00,95742.80000000,95820.00000000,94587.83000000,94847.81000000,3483.10085000,1733331599999,331059045.83396360,548107,1664.43698,158210289.9026133,0,-158208625.4656333
2024-12-04 17:00:00,94847.81000000,95571.63000000,94685.51000000,95546.62000000,1754.08338000,1733335199999,166724634.75771310,389054,895.91082,85147031.9412947,0,-85146136.0304747
2024-12-04 18:00:00,95546.63000000,96225.48000000,95451.00000000,96111.01000000,1649.74210000,1733338799999,158175597.86324030,296126,825.33003,79146338.5263807,0,-79145513.19635071
2024-12-04 19:00:00,96111.01000000,97232.01000000,96043.65000000,97209.64000000,2580.08489000,1733342399999,249353478.56686960,303470,1461.51914,141286245.0782181,0,-141284783.5590781
2024-12-04 20:00:00,97209.64000000,99000.00000000,97128.52000000,98747.97000000,7370.81853000,1733345999999,724804427.36262810,720666,4132.05654,406265045.3529863,0,-406260913.29644626
2024-12-04 21:00:00,98747.96000000,98900.00000000,97416.59000000,97691.11000000,3022.15927000,1733349599999,296940678.95477740,405036,1369.7602,134597783.98736,0,-134596414.22716
2024-12-04 22:00:00,97691.11000000,98598.00000000,97544.00000000,98174.61000000,1637.42365000,1733353199999,160785021.18520920,196339,822.42614,80753650.8275648,0,-80752828.40142481
2024-12-04 23:00:00,98174.60000000,99000.00000000,98164.01000000,98587.32000000,2218.07741000,1733356799999,219066063.81989510,215757,1270.95596,125521842.9842151,0,-125520572.02825509
2024-12-05 00:00:00,98587.32000000,98799.00000000,98212.53000000,98296.01000000,1885.73231000,1733360399999,185763098.19442340,265860,917.01858,90334819.385599,0,-90333902.367019
2024-12-05 01:00:00,98296.01000000,98648.47000000,97888.89000000,98179.14000000,2159.70606000,1733363999999,212203242.72231780,331980,1019.56886,100182210.601914,0,-100181191.03305401
2024-12-05 02:00:00,98179.14000000,101616.22000000,98138.23000000,101248.19000000,13614.29957900,1733367599999,1365272380.44355291,1002943,8298.354149,831597402.4428988,0,-831589104.0887498
2024-12-05 03:00:00,101248.19000000,104088.00000000,101248.19000000,102964.00000000,12251.75148300,1733371199999,1259925511.70785437,1181421,6134.523387,630664477.7631956,0,-630658343.2398087
2024-12-05 04:00:00,102964.00000000,103544.71000000,102484.00000000,103339.96000000,4204.10271000,1733374799999,432886845.29644880,526380,1917.58308,197446390.8457424,0,-197444473.2626624
2024-12-05 05:00:00,103339.96000000,103455.13000000,101706.35000000,102450.01000000,3818.61708000,1733378399999,392319751.24256340,379758,2087.40962,214403870.048176,0,-214401782.638556
2024-12-05 06:00:00,102450.01000000,102662.46000000,101421.59000000,101904.02000000,3820.02291000,1733381999999,389486888.90914760,351342,2159.6305,220170358.1197355,0,-220168198.48923552
2024-12-05 07:00:00,101904.02000000,102560.76000000,101324.16000000,102236.10000000,3087.83057000,1733385599999,315040581.19340610,297974,1564.00319,159555773.1489409,0,-159554209.14575088
2024-12-05 08:00:00,102236.10000000,102899.99000000,102236.10000000,102764.00000000,3813.37873000,1733389199999,391240697.03797630,325839,2439.97205,250324270.6889347,0,-250321830.7168847
2024-12-05 09:00:00,102764.01000000,103159.76000000,102565.63000000,102698.24000000,2204.40307000,1733392799999,226643571.72961940,253541,1294.42394,133117935.5943748,0,-133116641.1704348
2024-12-05 10:00:00,102698.25000000,102920.00000000,102260.00000000,102280.62000000,1591.37326000,1733396399999,163215560.38358710,218600,661.62906,67874388.5555749,0,-67873726.9265149
2024-12-05 11:00:00,102280.62000000,102672.84000000,102237.79000000,102566.91000000,1395.71099000,1733399999999,142969605.79121250,170777,640.42619,65606172.1996624,0,-65605531.773472406
2024-12-05 12:00:00,102566.91000000,103295.99000000,102452.95000000,102846.15000000,2215.64476000,1733403599999,227821970.39971640,297355,1106.16723,113750205.0607358,0,-113749098.89350581
2024-12-05 13:00:00,102846.16000000,103250.00000000,102684.73000000,102753.90000000,1851.85906000,1733407199999,190690083.56242930,297994,955.47082,98389791.9596174,0,-98388836.48879741
2024-12-05 14:00:00,102753.91000000,103550.00000000,102280.00000000,103507.99000000,3124.41507000,1733410799999,321758395.97397900,484332,1543.6597,158970610.7020794,0,-158969067.04237938
2024-12-05 15:00:00,103508.00000000,103540.00000000,100925.97000000,101292.01000000,8058.89896000,1733414399999,824406750.21390670,666572,4011.36005,410779271.4324575,0,-410775260.0724075
2024-12-05 16:00:00,101292.00000000,101999.00000000,100568.02000000,101037.51000000,4508.84935000,1733417999999,456881643.09306740,624393,2225.35732,225510899.6211831,0,-225508674.2638631
2024-12-05 17:00:00,101037.50000000,101356.00000000,100533.41000000,101282.36000000,2414.13279000,1733421599999,243683753.32770730,412259,1242.54681,125415265.118477,0,-125414022.571667
2024-12-05 18:00:00,101282.37000000,101521.14000000,100172.67000000,100179.24000000,3771.11550000,1733425199999,380347971.75509640,424446,1822.27795,183802850.8717198,0,-183801028.59376982
2024-12-05 19:00:00,100179.24000000,100932.00000000,98599.36000000,99028.00000000,4094.54231000,1733428799999,408750690.03421830,547484,1870.6974,186846068.1594265,0,-186844197.4620265
2024-12-05 20:00:00,99028.01000000,99424.00000000,97888.00000000,99072.84000000,5619.97633000,1733432399999,554365404.56218630,820119,2621.5955,258675629.6510651,0,-258673008.05556512
2024-12-05 21:00:00,99072.84000000,99479.72000000,98801.93000000,98908.02000000,1883.42416000,1733435999999,186762648.24941530,303928,979.00385,97086430.9591433,0,-97085451.9552933
2024-12-05 22:00:00,98908.01000000,99040.00000000,90500.00000000,96589.04000000,14364.88865000,1733439599999,1373211392.53840750,1235251,6502.17986,622304877.5957462,0,-622298375.4158862
2024-12-05 23:00:00,96589.03000000,97457.55000000,95340.00000000,96945.63000000,4167.05397000,1733443199999,402354503.78769160,591816,2220.21926,214361404.2370558,0,-214359184.0177958
2024-12-06 00:00:00,96945.63000000,97757.51000000,95981.72000000,97551.99000000,3693.49758000,1733446799999,358182941.43731220,410042,2020.8242,195991639.2909312,0,-195989618.4667312
2024-12-06 01:00:00,97551.99000000,98828.70000000,97109.68000000,98118.38000000,3073.99532000,1733450399999,301216369.30655160,335721,1760.10119,172543611.6376841,0,-172541851.5364941
2024-12-06 02:00:00,98118.38000000,98161.07000000,97473.68000000,97589.74000000,1855.59169000,1733453999999,181532787.27698770,267375,926.60591,90642598.3697707,0,-90641671.7638607
2024-12-06 03:00:00,97589.75000000,97752.14000000,97186.27000000,97735.29000000,1879.69228000,1733457599999,183179890.66617790,338724,871.66531,84927123.8124452,0,-84926252.1471352
2024-12-06 04:00:00,97735.29000000,97972.85000000,97370.19000000,97877.50000000,917.85636000,1733461199999,89689302.30499210,169582,419.27847,40972747.8734036,0,-40972328.5949336
2024-12-06 05:00:00,97877.51000000,98266.66000000,97633.26000000,97864.01000000,1012.80730000,1733464799999,99192854.64637290,190477,483.11087,47312626.7404924,0,-47312143.6296224
2024-12-06 06:00:00,97864.02000000,98275.90000000,97755.09000000,98079.96000000,1155.86623000,1733468399999,113305519.21596780,162115,512.76568,50262226.5599916,0,-50261713.7943116
2024-12-06 07:00:00,98079.97000000,98288.00000000,97759.74000000,98138.54000000,1513.64496000,1733471999999,148308472.58018220,173543,803.08528,78672963.3010564,0,-78672160.2157764
2024-12-06 08:00:00,98138.53000000,98705.23000000,98013.93000000,98345.38000000,1621.63385000,1733475599999,159632496.63019510,184956,861.75366,84833497.6258773,0,-84832635.87221731
2024-12-06 09:00:00,98345.38000000,98542.33000000,97927.22000000,98000.00000000,1586.98865000,1733479199999,155829660.50516030,241130,747.06496,73360852.781683,0,-73360105.716723
2024-12-06 10:00:00,98000.00000000,98186.00000000,97622.86000000,98124.78000000,1357.01704000,1733482799999,132854586.87110510,231219,525.93127,51491988.696831,0,-51491462.765561
2024-12-06 11:00:00,98124.79000000,98320.00000000,97812.42000000,98069.62000000,942.87343000,1733486399999,92395416.37037380,180578,462.27039,45296259.2988775,0,-45295797.0284875
2024-12-06 12:00:00,98069.61000000,98382.36000000,97512.26000000,97636.29000000,1273.05657000,1733489999999,124732346.61464010,213148,467.43828,45820376.6552279,0,-45819909.2169479
2024-12-06 13:00:00,97638.55000000,98913.46000000,97512.26000000,98591.99000000,2422.42538000,1733493599999,238149785.16553650,476886,1347.69958,132503287.4429652,0,-132501939.7433852
2024-12-06 14:00:00,98591.99000000,99483.81000000,98346.19000000,99481.69000000,3056.57310000,1733497199999,302630347.58950780,502455,1432.13397,141803108.2823727,0,-141801676.14840272
2024-12-06 15:00:00,99481.68000000,99483.81000000,98568.82000000,99309.99000000,2616.12535000,1733500799999,259198502.16448230,441697,1075.38615,106547143.3185948,0,-106546067.9324448
2024-12-06 16:00:00,99310.00000000,99500.00000000,98762.60000000,99004.07000000,1589.18851000,1733504399999,157577836.23383680,353486,740.67914,73437794.7249135,0,-73437054.04577349
2024-12-06 17:00:00,99004.06000000,101250.00000000,98882.58000000,100844.05000000,3287.63064000,1733507999999,329861238.68661010,473862,1838.06514,184417404.2737631,0,-184415566.20862308
2024-12-06 18:00:00,100844.06000000,101766.48000000,100588.23000000,101363.95000000,3318.42583000,1733511599999,336098543.72801070,500417,1594.63804,161549336.765305,0,-161547742.127265
2024-12-06 19:00:00,101363.95000000,101799.00000000,101120.16000000,101439.99000000,1457.11119000,1733515199999,147819446.02876060,250676,632.78995,64209143.6437665,0,-64208510.8538165
2024-12-06 20:00:00,101439.99000000,101898.99000000,101056.00000000,101360.00000000,1587.73777000,1733518799999,161297841.74293880,245160,664.45187,67513278.9287545,0,-67512614.4768845
2024-12-06 21:00:00,101360.00000000,101449.99000000,100290.90000000,100372.01000000,1134.08609000,1733522399999,114380423.26086160,190085,420.56332,42417550.4053009,0,-42417129.8419809
2024-12-06 22:00:00,100372.01000000,100707.37000000,100357.68000000,100504.00000000,695.79652000,1733525999999,69951647.13564600,108523,369.36253,37132558.668443,0,-37132189.305913
2024-12-06 23:00:00,100504.00000000,100573.99000000,99053.03000000,99740.84000000,1999.91146000,1733529599999,199623429.20223370,277245,1021.959,101986599.4549095,0,-101985577.4959095
2024-12-07 00:00:00,99740.84000000,100406.15000000,99529.41000000,100272.01000000,912.55455000,1733533199999,91313260.48242080,169591,442.61196,44284098.1283714,0,-44283655.5164114
2024-12-07 01:00:00,100272.01000000,100428.00000000,99824.62000000,100044.31000000,666.65588000,1733536799999,66731138.61905220,128049,282.08621,28237682.1069265,0,-28237400.0207165
2024-12-07 02:00:00,100044.31000000,100169.42000000,99868.00000000,99930.01000000,423.24483000,1733540399999,42344220.35879000,93173,184.72701,18482261.5365206,0,-18482076.8095106
2024-12-07 03:00:00,99930.01000000,99930.01000000,99285.71000000,99299.63000000,800.94309000,1733543999999,79716101.75481870,119717,322.63534,32106288.7544268,0,-32105966.1190868
2024-12-07 04:00:00,99299.64000000,99666.31000000,99025.01000000,99494.57000000,859.54997000,1733547599999,85423258.68348190,125578,311.84141,30989978.7635262,0,-30989666.9221162
2024-12-07 05:00:00,99494.58000000,99643.96000000,98844.00000000,99155.98000000,909.81086000,1733551199999,90307855.93972330,114689,310.57589,30823045.8799764,0,-30822735.3040864
2024-12-07 06:00:00,99155.99000000,99393.60000000,99060.12000000,99336.27000000,808.71363000,1733554799999,80258777.77717450,101446,421.65063,41847965.2911388,0,-41847543.6405088
2024-12-07 07:00:00,99336.28000000,99494.19000000,99108.00000000,99405.20000000,675.92852000,1733558399999,67123948.53511710,119976,289.137,28712336.1659485,0,-28712047.0289485
2024-12-07 08:00:00,99405.20000000,99561.44000000,99260.00000000,99414.76000000,498.53222000,1733561999999,49574676.22317440,103294,234.92662,23361896.2143214,0,-23361661.2877014
2024-12-07 09:00:00,99414.76000000,99821.83000000,99414.75000000,99676.48000000,558.38011000,1733565599999,55619382.32617220,123133,323.18237,32190591.3690334,0,-32190268.1866634
2024-12-07 10:00:00,99676.48000000,99708.43000000,99440.00000000,99529.50000000,795.39219000,1733569199999,79175280.67839910,81696,374.91259,37318179.3599813,0,-37317804.4473913
2024-12-07 11:00:00,99529.50000000,99750.00000000,99421.53000000,99620.00000000,437.99027000,1733572799999,43593898.22130200,64691,166.5918,16581245.9579379,0,-16581079.3661379
2024-12-07 12:00:00,99620.00000000,99703.55000000,99364.00000000,99426.87000000,421.89864000,1733576399999,42008317.19873710,82326,186.80039,18600359.9212372,0,-18600173.1208472
2024-12-07 13:00:00,99426.88000000,99518.75000000,99304.00000000,99350.00000000,495.32597000,1733579999999,49224455.83378890,92300,214.08803,21276481.9882682,0,-21276267.9002382
2024-12-07 14:00:00,99350.00000000,99779.34000000,99036.01000000,99465.30000000,738.05732000,1733583599999,73352845.41987400,129266,362.0911,35997065.4337121,0,-35996703.3426121
2024-12-07 15:00:00,99465.30000000,99800.00000000,99336.00000000,99756.01000000,753.80096000,1733587199999,75037499.37811610,153672,374.2309,37252089.1817293,0,-37251714.950829305
2024-12-07 16:00:00,99756.00000000,99799.99000000,99476.62000000,99621.56000000,503.91810000,1733590799999,50193520.99890480,118037,209.28407,20849215.5016141,0,-20849006.2175441
2024-12-07 17:00:00,99621.57000000,99717.80000000,99460.37000000,99631.97000000,416.16617000,1733594399999,41435563.21498760,95215,182.66752,18186221.4665631,0,-18186038.7990431
2024-12-07 18:00:00,99631.98000000,100263.64000000,99582.35000000,100123.32000000,722.02580000,1733597999999,72131003.49452380,116078,412.24835,41189124.4678839,0,-41188712.2195339
2024-12-07 19:00:00,100123.32000000,100262.35000000,99920.31000000,100077.45000000,615.47471000,1733601599999,61632564.77310150,111533,267.14489,26753220.3107922,0,-26752953.1659022
2024-12-07 20:00:00,100077.45000000,100380.72000000,100077.45000000,100313.57000000,439.41032000,1733605199999,44038203.70876900,101418,225.4036,22589007.4403883,0,-22588782.0367883
2024-12-07 21:00:00,100313.57000000,100439.18000000,99700.00000000,99869.80000000,527.22024000,1733608799999,52727258.99196150,123941,200.96297,20101570.0935912,0,-20101369.1306212
2024-12-07 22:00:00,99869.81000000,100046.92000000,99595.11000000,99595.11000000,408.98144000,1733612399999,40838111.64543310,67912,186.67553,18641692.3799219,0,-18641505.704391897
2024-12-07 23:00:00,99595.12000000,100259.00000000,99595.11000000,99831.99000000,541.97011000,1733615999999,54152702.58072220,97835,290.07382,28979043.5835241,0,-28978753.5097041
2024-12-08 00:00:00,99831.99000000,99978.38000000,99632.28000000,99978.38000000,384.70173000,1733619599999,38403080.14475390,93879,156.56295,15628577.4428237,0,-15628420.8798737
2024-12-08 01:00:00,99978.38000000,100128.00000000,99669.01000000,99848.36000000,390.67541000,1733623199999,39037281.66324350,103022,158.59033,15847584.2257883,0,-15847425.635458302
2024-12-08 02:00:00,99848.35000000,100328.88000000,99750.17000000,100146.90000000,590.34251000,1733626799999,59088860.14834760,107935,286.25511,28655212.4065233,0,-28654926.1514133
2024-12-08 03:00:00,100146.91000000,100260.00000000,99912.00000000,99934.82000000,322.49487000,1733630399999,32274561.10679060,84943,131.30401,13140669.6995076,0,-13140538.3954976
2024-12-08 04:00:00,99934.83000000,100030.00000000,99694.66000000,99756.01000000,483.49842000,1733633999999,48277453.68905900,90520,222.09376,22176063.8794924,0,-22175841.7857324
2024-12-08 05:00:00,99756.00000000,99783.56000000,99370.00000000,99534.26000000,431.31034000,1733637599999,42948733.07761090,83427,178.71003,17795397.0406311,0,-17795218.3306011
2024-12-08 06:00:00,99534.26000000,99803.32000000,99336.00000000,99675.96000000,397.06249000,1733641199999,39544118.50369570,83458,158.82941,15818391.8726174,0,-15818233.0432074
2024-12-08 07:00:00,99675.97000000,99863.35000000,99632.61000000,99675.11000000,278.48465000,1733644799999,27778258.60746980,77148,119.35255,11906358.8377225,0,-11906239.4851725
2024-12-08 08:00:00,99675.11000000,99687.85000000,98964.00000000,98980.01000000,668.22137000,1733648399999,66349598.71058370,134099,220.05225,21853907.9938185,0,-21853687.941568498
2024-12-08 09:00:00,98980.02000000,99300.00000000,98657.70000000,98884.02000000,890.41696000,1733651999999,88160653.02164620,193494,352.60277,34915414.5801161,0,-34915061.9773461
2024-12-08 10:00:00,98884.03000000,99409.02000000,98876.00000000,99249.22000000,525.53622000,1733655599999,52150026.79968840,111068,277.29352,27512637.6173314,0,-27512360.3238114
2024-12-08 11:00:00,99249.21000000,99844.28000000,99124.01000000,99701.16000000,473.22138000,1733659199999,47122733.31740280,114187,260.87776,25976908.503223,0,-25976647.625462998
2024-12-08 12:00:00,99701.17000000,100200.00000000,99452.00000000,99922.48000000,766.06693000,1733662799999,76488924.20321290,165938,401.34278,40077265.037957,0,-40076863.695177
2024-12-08 13:00:00,99922.49000000,100500.00000000,99803.80000000,100408.80000000,993.73135000,1733666399999,99546123.50071490,189784,496.18255,49712685.7570705,0,-49712189.5745205
2024-12-08 14:00:00,100408.79000000,100426.10000000,99724.75000000,99726.73000000,784.39963000,1733669999999,78512762.73350800,138200,378.87781,37927941.9571728,0,-37927563.0793628
2024-12-08 15:00:00,99726.72000000,99964.63000000,99357.16000000,99912.01000000,844.24534000,1733673599999,84121517.55431720,206021,408.08571,40667668.0114077,0,-40667259.92569771
2024-12-08 16:00:00,99912.01000000,100142.85000000,99733.15000000,99832.96000000,648.81492000,1733677199999,64832525.02596670,160964,336.70973,33648436.313961,0,-33648099.604231
2024-12-08 17:00:00,99832.97000000,100000.00000000,99628.01000000,99943.98000000,477.73217000,1733680799999,47692099.39626370,127067,210.09882,20973312.065441,0,-20973101.966621
2024-12-08 18:00:00,99943.99000000,100016.00000000,99563.83000000,99660.98000000,561.37841000,1733684399999,56052759.42830060,119953,273.71079,27331669.9021476,0,-27331396.191357598
2024-12-08 19:00:00,99660.99000000,100198.00000000,99480.00000000,100100.98000000,531.70789000,1733687999999,53069868.05108140,114213,302.76338,30230122.9499349,0,-30229820.1865549
2024-12-08 20:00:00,100100.99000000,100156.00000000,99800.00000000,99800.01000000,402.06692000,1733691599999,40193216.33807370,118906,168.19932,16814388.0104971,0,-16814219.8111771
2024-12-08 21:00:00,99800.01000000,100058.83000000,99736.06000000,100026.97000000,359.99203000,1733695199999,35972502.40640310,75250,241.44829,24126182.1572583,0,-24125940.708968297
2024-12-08 22:00:00,100026.98000000,100274.44000000,99879.21000000,100220.01000000,504.28845000,1733698799999,50448063.74179700,85196,304.489,30462622.9479178,0,-30462318.4589178
2024-12-08 23:00:00,100220.01000000,101351.00000000,100088.98000000,101109.59000000,1902.60649000,1733702399999,191511225.23221970,216037,1108.3691,111546319.7084746,0,-111545211.3393746
2024-12-09 00:00:00,101109.60000000,101215.93000000,99347.98000000,99656.36000000,2258.99758000,1733705999999,225952987.25496320,406177,1020.62064,102092627.8558933,0,-102091607.2352533
2024-12-09 01:00:00,99656.36000000,99863.99000000,99390.00000000,99528.54000000,823.51766000,1733709599999,82047862.90052270,239733,385.09644,38366683.125391,0,-38366298.028951
2024-12-09 02:00:00,99528.55000000,99721.56000000,99009.73000000,99195.89000000,1413.47378000,1733713199999,140337127.32527640,202241,587.9394,58373676.3882263,0,-58373088.4488263
2024-12-09 03:00:00,99195.89000000,99350.45000000,98432.18000000,99090.84000000,1635.58345000,1733716799999,161856484.36539170,168286,749.08975,74178703.7137211,0,-74177954.62397109
2024-12-09 04:00:00,99090.84000000,99459.61000000,98767.54000000,99427.99000000,1121.55117000,1733720399999,111252164.72746030,160302,682.94455,67749289.4568845,0,-67748606.51233451
